OBJECTID,ID_POLYGON,ID_COBER,ID_ANCES,INTER_ID,INTER_ANCE,ATRIBUTOS,SUPERF_HA,SUPERF_POR,CODE_ABREV,DESC_COBER,COB_PADRES,LIST_ATRIB,LIST_OBLIG,LIST_OPCIO
6328402,fbdcd544-bd82-4677-a8f2-d57d037b0b9f,300,,1,,46,10.97108554905,100.0,PST,Pastizal,99,"44,45,46,47",,
6328670,fcff009a-2cc5-40b0-85b8-9cfc7c1309b0,600,,1,,12,27.84040661734,100.0,,No Predefinida,599,+10,,
6328671,fcff009a-2cc5-40b0-85b8-9cfc7c1309b0,300,600,2,1,46,9.74414231607,35.0,PST,Pastizal,99,"44,45,46,47",,
6328672,fcff009a-2cc5-40b0-85b8-9cfc7c1309b0,223,600,3,1,31,8.3521219852,30.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6328673,fcff009a-2cc5-40b0-85b8-9cfc7c1309b0,212,600,4,1,31,5.56808132347,20.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6328674,fcff009a-2cc5-40b0-85b8-9cfc7c1309b0,232,600,5,1,31,4.1760609926,15.0,LOL,Olivar,220,"+30,35,36",,
6328743,fe97b6db-8416-40f4-a4a3-5f13f4fe4ce0,600,,1,,12,3.50589601031,100.0,,No Predefinida,599,+10,,
6328744,fe97b6db-8416-40f4-a4a3-5f13f4fe4ce0,103,600,2,1,,3.15530640927,90.0,LAA,Lámina de Agua Artificial,100,,,
6328745,fe97b6db-8416-40f4-a4a3-5f13f4fe4ce0,121,600,3,1,,0.35058960103,10.0,SNE,Suelo No Edificado,100,,,
6328809,35e90405-73f9-4840-a26c-f3160ad362d8,813,,1,,,16.84963600744,100.0,UDS,Discontinuo,810,28,100,
6328810,35e90405-73f9-4840-a26c-f3160ad362d8,102,813,2,1,,6.73985440297,40.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6328811,35e90405-73f9-4840-a26c-f3160ad362d8,101,813,3,1,23,5.05489080223,30.0,EDF,Edificación,100,+20,,
6328812,35e90405-73f9-4840-a26c-f3160ad362d8,121,813,4,1,,4.21240900186,25.0,SNE,Suelo No Edificado,100,,,
6328813,35e90405-73f9-4840-a26c-f3160ad362d8,111,813,5,1,,0.84248180037,5.0,OCT,Otras Construcciones,100,,,
6329092,0bd1b8b7-bcae-476f-b6d4-f71b013260f1,841,,1,,,2.1276452092,100.0,TCO,Comercial y Oficinas,840,28,100,
6329093,0bd1b8b7-bcae-476f-b6d4-f71b013260f1,104,841,2,1,,1.48935164644,70.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6329094,0bd1b8b7-bcae-476f-b6d4-f71b013260f1,101,841,3,1,25,0.5319113023,25.0,EDF,Edificación,100,+20,,
6329095,0bd1b8b7-bcae-476f-b6d4-f71b013260f1,102,841,4,1,,0.10638226046,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6329227,6258d047-85b9-4ba3-9b8c-e16272c06b49,600,,1,,12,5.16472435941,100.0,,No Predefinida,599,+10,,
6329228,6258d047-85b9-4ba3-9b8c-e16272c06b49,222,600,2,1,32,2.84059839768,55.0,LFC,Frutales Cítricos,221,"+30,35,36",,
6329229,6258d047-85b9-4ba3-9b8c-e16272c06b49,212,600,3,1,32,2.32412596174,45.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6329315,01de6715-a7f8-4d77-aa86-3708c2e13655,351,,1,,,4.42357713677,100.0,ACM,Acantilados Marinos,350,,,
6329744,34955b3e-d9e2-4b2c-b33e-523b95e360f1,854,,1,,,2.15336737686,100.0,EDU,Educación,850,28,100,
6329745,34955b3e-d9e2-4b2c-b33e-523b95e360f1,101,854,2,1,21,0.86134695074,40.0,EDF,Edificación,100,+20,,
6329746,34955b3e-d9e2-4b2c-b33e-523b95e360f1,104,854,3,1,,0.86134695074,40.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6329747,34955b3e-d9e2-4b2c-b33e-523b95e360f1,111,854,4,1,,0.43067347537,20.0,OCT,Otras Construcciones,100,,,
6329804,3b046e9e-c21a-4066-bcdf-966118a733f9,882,,1,,,2.87893320282,100.0,NRF,Red Ferroviaria,880,28,100,
6329805,3b046e9e-c21a-4066-bcdf-966118a733f9,111,882,2,1,,2.87893320282,100.0,OCT,Otras Construcciones,100,,,
6329934,0b88dabd-cea2-4da8-856f-5312257faa52,300,,1,,46,112.16754366742,100.0,PST,Pastizal,99,"44,45,46,47",,
6331515,32e12af1-f95f-4fdb-82cc-775b7158125e,881,,1,,,3.46338592596,100.0,NRV,Red Viaria,880,28,100,
6331516,32e12af1-f95f-4fdb-82cc-775b7158125e,104,881,2,1,,1.90486225928,55.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6331517,32e12af1-f95f-4fdb-82cc-775b7158125e,111,881,3,1,,0.86584648149,25.0,OCT,Otras Construcciones,100,,,
6331518,32e12af1-f95f-4fdb-82cc-775b7158125e,121,881,4,1,,0.69267718519,20.0,SNE,Suelo No Edificado,100,,,
6331728,38ceae6e-c74c-4cec-95ee-a7115e4f9440,841,,1,,,4.16373790924,100.0,TCO,Comercial y Oficinas,840,28,100,
6331729,38ceae6e-c74c-4cec-95ee-a7115e4f9440,104,841,2,1,,2.29005585008,55.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6331730,38ceae6e-c74c-4cec-95ee-a7115e4f9440,101,841,3,1,25,1.87368205916,45.0,EDF,Edificación,100,+20,,
6331745,2e1d26cd-7957-4339-ae49-5b4f23776c32,813,,1,,,6.84522881537,100.0,UDS,Discontinuo,810,28,100,
6331746,2e1d26cd-7957-4339-ae49-5b4f23776c32,121,813,2,1,,3.08035296692,45.0,SNE,Suelo No Edificado,100,,,
6331747,2e1d26cd-7957-4339-ae49-5b4f23776c32,101,813,3,1,23,2.05356864461,30.0,EDF,Edificación,100,+20,,
6331748,2e1d26cd-7957-4339-ae49-5b4f23776c32,104,813,4,1,,1.02678432231,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6331749,2e1d26cd-7957-4339-ae49-5b4f23776c32,102,813,5,1,,0.68452288154,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6331811,3487c70b-e6d9-446a-b0a3-cded9308b30a,121,,1,,,2.23860899807,100.0,SNE,Suelo No Edificado,100,,,
6331873,5409c489-7353-4753-9a5f-604e456b8613,600,,1,,12,38.93860265902,100.0,,No Predefinida,599,+10,,
6331874,5409c489-7353-4753-9a5f-604e456b8613,300,600,2,1,,31.15088212722,80.0,PST,Pastizal,99,"44,45,46,47",,
6331875,5409c489-7353-4753-9a5f-604e456b8613,102,600,3,1,,7.7877205318,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6332155,67315026-501c-448d-94e4-e05a8e99ca68,854,,1,,,1.49001812363,100.0,EDU,Educación,850,28,100,
6332156,67315026-501c-448d-94e4-e05a8e99ca68,101,854,2,1,21,0.52150634327,35.0,EDF,Edificación,100,+20,,
6332157,67315026-501c-448d-94e4-e05a8e99ca68,111,854,3,1,,0.44700543709,30.0,OCT,Otras Construcciones,100,,,
6332158,67315026-501c-448d-94e4-e05a8e99ca68,121,854,4,1,,0.29800362473,20.0,SNE,Suelo No Edificado,100,,,
6332159,67315026-501c-448d-94e4-e05a8e99ca68,104,854,5,1,,0.22350271854,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6332190,45d133ca-a539-4fee-9f95-03c34e8740ec,860,,1,,,2.99508081487,100.0,EPU,Parque Urbano,850,28,100,
6332191,45d133ca-a539-4fee-9f95-03c34e8740ec,102,860,2,1,,2.09655657041,70.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6332192,45d133ca-a539-4fee-9f95-03c34e8740ec,111,860,3,1,,0.89852424446,30.0,OCT,Otras Construcciones,100,,,
6332488,3d638307-c733-432d-a613-e81240255d41,813,,1,,,1.21789937101,100.0,UDS,Discontinuo,810,28,100,
6332489,3d638307-c733-432d-a613-e81240255d41,102,813,2,1,,0.54805471696,45.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6332490,3d638307-c733-432d-a613-e81240255d41,101,813,3,1,23,0.3653698113,30.0,EDF,Edificación,100,+20,,
6332491,3d638307-c733-432d-a613-e81240255d41,121,813,4,1,,0.1217899371,10.0,SNE,Suelo No Edificado,100,,,
6332492,3d638307-c733-432d-a613-e81240255d41,104,813,5,1,,0.09743194968,8.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6332493,3d638307-c733-432d-a613-e81240255d41,111,813,6,1,,0.08525295597,7.0,OCT,Otras Construcciones,100,,,
6332666,09ba8548-3b96-40eb-abcb-a08c1253bf37,881,,1,,,7.29303159181,100.0,NRV,Red Viaria,880,28,100,
6332667,09ba8548-3b96-40eb-abcb-a08c1253bf37,104,881,2,1,,4.74047053468,65.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6332668,09ba8548-3b96-40eb-abcb-a08c1253bf37,121,881,3,1,,1.82325789795,25.0,SNE,Suelo No Edificado,100,,,
6332669,09ba8548-3b96-40eb-abcb-a08c1253bf37,101,881,4,1,21,0.72930315918,10.0,EDF,Edificación,100,+20,,
6332837,10270777-a370-49b8-add4-d90caab157f4,600,,1,,12,4.51359251696,100.0,,No Predefinida,599,+10,,
6332838,10270777-a370-49b8-add4-d90caab157f4,222,600,2,1,32,3.61087401357,80.0,LFC,Frutales Cítricos,221,"+30,35,36",,
6332839,10270777-a370-49b8-add4-d90caab157f4,300,600,3,1,,0.67703887754,15.0,PST,Pastizal,99,"44,45,46,47",,
6332840,10270777-a370-49b8-add4-d90caab157f4,103,600,4,1,,0.22567962585,5.0,LAA,Lámina de Agua Artificial,100,,,
6332984,0bfdb525-4ede-4356-981b-c195dd91f2c4,813,,1,,,6.21500235438,100.0,UDS,Discontinuo,810,28,100,
6332985,0bfdb525-4ede-4356-981b-c195dd91f2c4,101,813,2,1,24,4.66125176578,75.0,EDF,Edificación,100,+20,,
6332986,0bfdb525-4ede-4356-981b-c195dd91f2c4,104,813,3,1,,0.74580028253,12.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6332987,0bfdb525-4ede-4356-981b-c195dd91f2c4,102,813,4,1,,0.62150023544,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6332988,0bfdb525-4ede-4356-981b-c195dd91f2c4,103,813,5,1,,0.18645007063,3.0,LAA,Lámina de Agua Artificial,100,,,
6333380,0d2b3dad-16a5-4278-b0ce-afa391155075,812,,1,,,1.56560610673,100.0,UEN,Ensanche,810,28,100,
6333381,0d2b3dad-16a5-4278-b0ce-afa391155075,102,812,2,1,,0.78280305336,50.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6333382,0d2b3dad-16a5-4278-b0ce-afa391155075,104,812,3,1,,0.78280305336,50.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6333392,0d45961c-3a9e-4c89-8471-dca9e48a9038,600,,1,,12,3.79950460283,100.0,,No Predefinida,599,+10,,
6333393,0d45961c-3a9e-4c89-8471-dca9e48a9038,813,600,2,1,,2.84962845212,75.0,UDS,Discontinuo,810,28,100,
6333394,0d45961c-3a9e-4c89-8471-dca9e48a9038,102,"600,813",3,"1,2",,1.42481422606,37.5,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6333395,0d45961c-3a9e-4c89-8471-dca9e48a9038,101,"600,813",4,"1,2",23,0.85488853564,22.5,EDF,Edificación,100,+20,,
6333396,0d45961c-3a9e-4c89-8471-dca9e48a9038,121,"600,813",5,"1,2",,0.37045169878,9.75,SNE,Suelo No Edificado,100,,,
6333397,0d45961c-3a9e-4c89-8471-dca9e48a9038,104,"600,813",6,"1,2",,0.14248142261,3.75,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6333398,0d45961c-3a9e-4c89-8471-dca9e48a9038,103,"600,813",7,"1,2",,0.05699256904,1.5,LAA,Lámina de Agua Artificial,100,,,
6333399,0d45961c-3a9e-4c89-8471-dca9e48a9038,121,600,8,1,,0.94987615071,25.0,SNE,Suelo No Edificado,100,,,
6333488,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,600,,1,,12,14.72474455259,100.0,,No Predefinida,599,+10,,
6333489,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,223,600,2,1,31,5.88989782104,40.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6333490,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,212,600,3,1,31,2.94494891052,20.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6333491,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,300,600,4,1,46,2.94494891052,20.0,PST,Pastizal,99,"44,45,46,47",,
6333492,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,813,600,5,1,,2.94494891052,20.0,UDS,Discontinuo,810,28,100,
6333493,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,121,"600,813",6,"1,5",,1.17797956421,8.0,SNE,Suelo No Edificado,100,,,
6333494,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,101,"600,813",7,"1,5",23,0.73623722763,5.0,EDF,Edificación,100,+20,,
6333495,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,102,"600,813",8,"1,5",,0.29449489105,2.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6333496,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,104,"600,813",9,"1,5",,0.29449489105,2.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6333497,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,111,"600,813",10,"1,5",,0.29449489105,2.0,OCT,Otras Construcciones,100,,,
6333498,1f13f9e5-0f52-4897-8263-e84a54ba7f2f,103,"600,813",11,"1,5",,0.14724744553,1.0,LAA,Lámina de Agua Artificial,100,,,
6333853,28f449fd-6d8f-44c0-9243-cafac44596b5,881,,1,,,2.59154338674,100.0,NRV,Red Viaria,880,28,100,
6333854,28f449fd-6d8f-44c0-9243-cafac44596b5,104,881,2,1,,2.59154338674,100.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6334189,29d62f18-e764-42b5-b5ee-470e766c6780,600,,1,,12,3.22660506239,100.0,,No Predefinida,599,+10,,
6334190,29d62f18-e764-42b5-b5ee-470e766c6780,854,600,2,1,,2.19409144243,68.0,EDU,Educación,850,28,100,
6334191,29d62f18-e764-42b5-b5ee-470e766c6780,101,"600,854",3,"1,2",21,0.87763657697,27.2,EDF,Edificación,100,+20,,
6334192,29d62f18-e764-42b5-b5ee-470e766c6780,111,"600,854",4,"1,2",,0.54852286061,17.0,OCT,Otras Construcciones,100,,,
6334193,29d62f18-e764-42b5-b5ee-470e766c6780,104,"600,854",5,"1,2",,0.43881828849,13.6,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6334194,29d62f18-e764-42b5-b5ee-470e766c6780,121,"600,854",6,"1,2",,0.32911371636,10.2,SNE,Suelo No Edificado,100,,,
6334195,29d62f18-e764-42b5-b5ee-470e766c6780,860,600,7,1,,1.03251361997,32.0,EPU,Parque Urbano,850,28,100,
6334196,29d62f18-e764-42b5-b5ee-470e766c6780,102,"600,860",8,"1,7",,0.72275953398,22.4,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6334197,29d62f18-e764-42b5-b5ee-470e766c6780,104,"600,860",9,"1,7",,0.30975408599,9.6,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6334343,2926114d-b6e5-4e57-8b1c-03ed66a763a2,813,,1,,,8.15601856684,100.0,UDS,Discontinuo,810,28,100,
6334344,2926114d-b6e5-4e57-8b1c-03ed66a763a2,102,813,2,1,,2.85460649839,35.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6334345,2926114d-b6e5-4e57-8b1c-03ed66a763a2,101,813,3,1,24,2.44680557005,30.0,EDF,Edificación,100,+20,,
6334346,2926114d-b6e5-4e57-8b1c-03ed66a763a2,104,813,4,1,,1.22340278503,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6334347,2926114d-b6e5-4e57-8b1c-03ed66a763a2,111,813,5,1,,0.81560185668,10.0,OCT,Otras Construcciones,100,,,
6334348,2926114d-b6e5-4e57-8b1c-03ed66a763a2,103,813,6,1,,0.40780092834,5.0,LAA,Lámina de Agua Artificial,100,,,
6334349,2926114d-b6e5-4e57-8b1c-03ed66a763a2,121,813,7,1,,0.40780092834,5.0,SNE,Suelo No Edificado,100,,,
6334745,2f6825ca-519a-439f-ac60-3040467a45b1,858,,1,,,6.28519228377,100.0,EDP,Deportivo,850,28,100,
6334746,2f6825ca-519a-439f-ac60-3040467a45b1,111,858,2,1,,4.71389421283,75.0,OCT,Otras Construcciones,100,,,
6334747,2f6825ca-519a-439f-ac60-3040467a45b1,102,858,3,1,,0.62851922838,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6334748,2f6825ca-519a-439f-ac60-3040467a45b1,101,858,4,1,21,0.31425961419,5.0,EDF,Edificación,100,+20,,
6334749,2f6825ca-519a-439f-ac60-3040467a45b1,103,858,5,1,,0.31425961419,5.0,LAA,Lámina de Agua Artificial,100,,,
6334750,2f6825ca-519a-439f-ac60-3040467a45b1,104,858,6,1,,0.31425961419,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6335421,14f9110f-e436-4839-b043-799a4fc8abdf,333,,1,,49,3.51638173127,100.0,SDN,Suelo Desnudo,330,"44,48,49",,
6335931,359997c8-d1ee-4bba-ba11-4e5fbbd94036,813,,1,,,88.00186608158,100.0,UDS,Discontinuo,810,28,100,
6335932,359997c8-d1ee-4bba-ba11-4e5fbbd94036,101,813,2,1,23,35.20074643263,40.0,EDF,Edificación,100,+20,,
6335933,359997c8-d1ee-4bba-ba11-4e5fbbd94036,102,813,3,1,,17.60037321632,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6335934,359997c8-d1ee-4bba-ba11-4e5fbbd94036,104,813,4,1,,17.60037321632,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6335935,359997c8-d1ee-4bba-ba11-4e5fbbd94036,121,813,5,1,,8.80018660816,10.0,SNE,Suelo No Edificado,100,,,
6335936,359997c8-d1ee-4bba-ba11-4e5fbbd94036,103,813,6,1,,4.40009330408,5.0,LAA,Lámina de Agua Artificial,100,,,
6335937,359997c8-d1ee-4bba-ba11-4e5fbbd94036,111,813,7,1,,4.40009330408,5.0,OCT,Otras Construcciones,100,,,
6336048,38590ae0-5876-403f-bd80-ca47e729b3d0,600,,1,,12,6.7992981814,100.0,,No Predefinida,599,+10,,
6336049,38590ae0-5876-403f-bd80-ca47e729b3d0,232,600,2,1,31,4.07957890884,60.0,LOL,Olivar,220,"+30,35,36",,
6336050,38590ae0-5876-403f-bd80-ca47e729b3d0,212,600,3,1,31,2.71971927256,40.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6336152,4267998e-4498-467a-b959-0a2177621716,813,,1,,,6.55798210421,100.0,UDS,Discontinuo,810,28,100,
6336153,4267998e-4498-467a-b959-0a2177621716,101,813,2,1,22,4.91848657816,75.0,EDF,Edificación,100,+20,,
6336154,4267998e-4498-467a-b959-0a2177621716,111,813,3,1,,0.98369731563,15.0,OCT,Otras Construcciones,100,,,
6336155,4267998e-4498-467a-b959-0a2177621716,104,813,4,1,,0.32789910521,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6336156,4267998e-4498-467a-b959-0a2177621716,121,813,5,1,,0.32789910521,5.0,SNE,Suelo No Edificado,100,,,
6337255,2ae8753f-6f91-4640-9987-da20622d3964,300,,1,,,3.15450881245,100.0,PST,Pastizal,99,"44,45,46,47",,
6338930,2bdcf8d4-a4f1-4779-b54c-1cc234e60d58,600,,1,,12,5.04741350029,100.0,,No Predefinida,599,+10,,
6338931,2bdcf8d4-a4f1-4779-b54c-1cc234e60d58,300,600,2,1,46,4.18935320524,83.0,PST,Pastizal,99,"44,45,46,47",,
6338932,2bdcf8d4-a4f1-4779-b54c-1cc234e60d58,336,600,3,1,,0.85806029505,17.0,RMB,Ramblas,330,,,
6339204,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,600,,1,,12,5.49462874215,100.0,,No Predefinida,599,+10,,
6339205,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,813,600,2,1,,3.5715086824,65.0,UDS,Discontinuo,810,28,100,
6339206,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,102,"600,813",3,"1,2",,1.25002803884,22.75,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6339207,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,104,"600,813",4,"1,2",,1.07145260472,19.5,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6339208,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,101,"600,813",5,"1,2",22,0.8928771706,16.25,EDF,Edificación,100,+20,,
6339209,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,111,"600,813",6,"1,2",,0.17857543412,3.25,OCT,Otras Construcciones,100,,,
6339210,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,121,"600,813",7,"1,2",,0.17857543412,3.25,SNE,Suelo No Edificado,100,,,
6339211,2ea444b0-fa51-4496-a0b6-b6eb7e3f8229,300,600,8,1,,1.92312005975,35.0,PST,Pastizal,99,"44,45,46,47",,
6339442,670adeb3-ce6e-459f-b5ac-16d111f83ae5,212,,1,,31,6.91865932382,100.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6340735,3860667e-4e7c-4c7d-ae14-afe9875b809a,103,,1,,,6.81350168763,100.0,LAA,Lámina de Agua Artificial,100,,,
6341688,41ea132e-1a73-4abe-b323-b23bc4820dfd,600,,1,,12,642.25871382302,100.0,,No Predefinida,599,+10,,
6341689,41ea132e-1a73-4abe-b323-b23bc4820dfd,300,600,2,1,46,513.80697105842,80.0,PST,Pastizal,99,"44,45,46,47",,
6341690,41ea132e-1a73-4abe-b323-b23bc4820dfd,333,600,3,1,49,128.4517427646,20.0,SDN,Suelo Desnudo,330,"44,48,49",,
6341740,5d7c8dca-df92-4119-af2a-f32c140c8dd7,600,,1,,12,193.09090907165,100.0,,No Predefinida,599,+10,,
6341741,5d7c8dca-df92-4119-af2a-f32c140c8dd7,320,600,2,1,,135.16363635015,70.0,MTR,Matorral,99,"41,44,45,46",,
6341742,5d7c8dca-df92-4119-af2a-f32c140c8dd7,300,600,3,1,,57.92727272149,30.0,PST,Pastizal,99,"44,45,46,47",,
6342421,430f9165-cd95-4328-8f84-afd13a173ae2,600,,1,,13,37.25152430855,100.0,,No Predefinida,599,+10,,
6342422,430f9165-cd95-4328-8f84-afd13a173ae2,300,600,2,1,46,32.40882614844,87.0,PST,Pastizal,99,"44,45,46,47",,
6342423,430f9165-cd95-4328-8f84-afd13a173ae2,316,600,3,1,,3.72515243086,10.0,CNF,Coniferas,310,40,,
6342424,430f9165-cd95-4328-8f84-afd13a173ae2,101,600,4,1,23,1.11754572926,3.0,EDF,Edificación,100,+20,,
6343068,63d61fe0-0b37-44c2-8531-2c26e9e68a12,812,,1,,28,4.83793804619,100.0,UEN,Ensanche,810,28,100,
6343069,63d61fe0-0b37-44c2-8531-2c26e9e68a12,121,812,2,1,,2.4189690231,50.0,SNE,Suelo No Edificado,100,,,
6343070,63d61fe0-0b37-44c2-8531-2c26e9e68a12,101,812,3,1,21,1.45138141386,30.0,EDF,Edificación,100,+20,,
6343071,63d61fe0-0b37-44c2-8531-2c26e9e68a12,102,812,4,1,,0.48379380462,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6343072,63d61fe0-0b37-44c2-8531-2c26e9e68a12,104,812,5,1,,0.48379380462,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6343108,6c67b724-03c7-4d75-b13d-183dc91714c4,600,,1,,12,10.07902295982,100.0,,No Predefinida,599,+10,,
6343109,6c67b724-03c7-4d75-b13d-183dc91714c4,813,600,2,1,,9.07112066384,90.0,UDS,Discontinuo,810,28,100,
6343110,6c67b724-03c7-4d75-b13d-183dc91714c4,102,"600,813",3,"1,2",,4.08200429873,40.5,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6343111,6c67b724-03c7-4d75-b13d-183dc91714c4,101,"600,813",4,"1,2",23,3.44702585226,34.2,EDF,Edificación,100,+20,,
6343112,6c67b724-03c7-4d75-b13d-183dc91714c4,121,"600,813",5,"1,2",,1.36066809958,13.5,SNE,Suelo No Edificado,100,,,
6343113,6c67b724-03c7-4d75-b13d-183dc91714c4,103,"600,813",6,"1,2",,0.18142241328,1.8,LAA,Lámina de Agua Artificial,100,,,
6343114,6c67b724-03c7-4d75-b13d-183dc91714c4,823,600,7,1,,1.00790229598,10.0,IAS,Industrial Aislada,820,28,100,
6343115,6c67b724-03c7-4d75-b13d-183dc91714c4,104,"600,823",8,"1,7",,0.60474137759,6.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6343116,6c67b724-03c7-4d75-b13d-183dc91714c4,101,"600,823",9,"1,7",25,0.40316091839,4.0,EDF,Edificación,100,+20,,
6343576,4432c6fb-2ac3-4cda-996b-f43f56b4826f,600,,1,,12,8.73029790264,100.0,,No Predefinida,599,+10,,
6343577,4432c6fb-2ac3-4cda-996b-f43f56b4826f,212,600,2,1,31,5.23817874158,60.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6343578,4432c6fb-2ac3-4cda-996b-f43f56b4826f,232,600,3,1,31,3.05560426592,35.0,LOL,Olivar,220,"+30,35,36",,
6343579,4432c6fb-2ac3-4cda-996b-f43f56b4826f,103,600,4,1,,0.43651489513,5.0,LAA,Lámina de Agua Artificial,100,,,
6343617,4650c0af-33ad-4e75-b687-524785e35326,600,,1,,12,8.4244174628,100.0,,No Predefinida,599,+10,,
6343618,4650c0af-33ad-4e75-b687-524785e35326,212,600,2,1,32,3.36976698512,40.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6343619,4650c0af-33ad-4e75-b687-524785e35326,223,600,3,1,31,2.1061043657,25.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6343620,4650c0af-33ad-4e75-b687-524785e35326,223,600,4,1,32,1.68488349256,20.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6343621,4650c0af-33ad-4e75-b687-524785e35326,300,600,5,1,,0.84244174628,10.0,PST,Pastizal,99,"44,45,46,47",,
6343622,4650c0af-33ad-4e75-b687-524785e35326,101,600,6,1,22,0.42122087314,5.0,EDF,Edificación,100,+20,,
6343646,4455fe08-d9a4-4b45-a270-28aff27bb427,600,,1,,12,23.47282773262,100.0,,No Predefinida,599,+10,,
6343647,4455fe08-d9a4-4b45-a270-28aff27bb427,300,600,2,1,46,10.56277247968,45.0,PST,Pastizal,99,"44,45,46,47",,
6343648,4455fe08-d9a4-4b45-a270-28aff27bb427,222,600,3,1,32,9.38913109305,40.0,LFC,Frutales Cítricos,221,"+30,35,36",,
6343649,4455fe08-d9a4-4b45-a270-28aff27bb427,212,600,4,1,32,2.34728277326,10.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6343650,4455fe08-d9a4-4b45-a270-28aff27bb427,101,600,5,1,23,1.17364138663,5.0,EDF,Edificación,100,+20,,
