ID_POLYGON,ID_COBER,CODE_ABREV,DESC_COBER,SUPERF_POR,ATRIBUTOS,SIOSE_CODE,SUPERF_HA,SUP_HA,clip_area_ha
94eba85b-091a-475c-bc16-9b32333c8dd4,860,EPU,Parque Urbano,100.0,,EPU(60ZAU_30VAP_10SNE),6.45143391844,6.45143391844,6.451433918439976
94fe40ab-77e8-415c-8291-17d23233644d,600,,No Predefinida,100.0,11,A(70MTR_30PST),12.92348073401,12.92348073401,12.923480734011038
95373f6a-e403-445c-98d6-3079d10d4f92,812,UEN,Ensanche,100.0,,UEN(60EDFem_25SNE_15VAP),3.0181938712,3.0181938712,3.01819387120021
95382046-ddbb-42e3-bc57-85940f836ab9,881,NRV,Red Viaria,100.0,,NRV(85VAP_15SNE),5.08509534693,5.08509534693,5.085095346932483
95c0e107-7a19-4104-b4ca-8cad971feabc,813,UDS,Discontinuo,100.0,,UDS(42SNE_20VAP_15EDFva_15ZAU_05OCT_03LAA),7.80174561106,7.80174561106,0.19656451734076366
95ec725b-f56b-47ab-9396-178c4792324d,300,PST,Pastizal,100.0,46,PSTpc,89.96213097965,89.96213097965,89.72359881516735
960586de-71dd-41f9-bae2-3d4cb5be2787,600,,No Predefinida,100.0,12,R(45LOLsc_30LFNrr_25LFNsc),6.23224981647,6.23224981647,6.232249816474805
96985cb2-c456-4f8e-8be6-b9e9d4040093,600,,No Predefinida,100.0,12,R(65CHLsc_35PST),17.56962610665,17.56962610665,17.56962610664712
9726e674-3f1d-4278-8f34-889b31dd5d01,300,PST,Pastizal,100.0,46,PSTpc,7.38788351421,7.38788351421,7.387883514209495
97431c5a-f8e6-4cbb-aab7-ba5f965c093d,300,PST,Pastizal,100.0,,PST,2.26313359382,2.26313359382,2.2631335938157546
97483863-809e-4366-ab90-885e6311ecac,912,NCC,Conducciones y Canales,100.0,,NCC(70OCT_20ZAU_10VAP),1.26943126714,1.26943126714,1.2694312671381132
976a959b-9c20-497c-8322-61ad337661c0,883,NPO,Portuario,100.0,,NPO(50SNE_35VAP_10EDFnv_05OCT),69.24713076096,69.24713076096,68.1451916230174
97afcf61-d356-4ba2-be2d-20d9197f5824,300,PST,Pastizal,100.0,,PST,2.01384042182,2.01384042182,0.9684844572607763
97f5a68a-b411-4c9f-9e88-475fb9b15b9c,600,,No Predefinida,100.0,12,R(70LOLsc_20LFNsc_10CHLsc),25.30036850792,25.30036850792,25.30036850791924
9827cd0f-ad71-410b-a70b-4d15cfafad16,300,PST,Pastizal,100.0,46,PSTpc,86.29357901833,86.29357901833,86.29357901832631
9853f1c7-c991-4895-b20a-c6108596d216,513,ALG,Lagos y Lagunas,100.0,,ALG,1.00218194114,1.00218194114,1.0021819411403845
985d86d2-be75-44a8-bc47-1ab4fe71cffa,222,LFC,Frutales Cítricos,100.0,"32,36",LFCrrfz,7.79705396316,7.79705396316,7.797053963161056
992d6ece-ccf6-490d-950f-eb363e99da9d,121,SNE,Suelo No Edificado,100.0,,SNE,1.29037990294,1.29037990294,1.2903799029429697
992deac5-1156-4d61-8659-856a96d9520e,300,PST,Pastizal,100.0,46,PSTpc,10.10561196038,10.10561196038,10.105611960384888
9966ce5b-4c2e-458c-abed-149a091fa669,131,ZEV,Zonas de Extracción o Vertido,100.0,,ZEV,30.44214666319,30.44214666319,30.44214666319344
9966f12b-ea5c-409d-a424-e3f54e43cc83,212,CHL,Cultivos Herbáceos distintos de Arroz,100.0,"32,36",CHLrrfz,0.64642288388,0.64642288388,0.6464228838765558
99c90a17-5476-41b4-ac0b-d8cfd7ed746d,812,UEN,Ensanche,100.0,,UEN(80EDFem_20VAP),8.48591085436,8.48591085436,8.485910854361732
99fe55cd-c6ce-4005-ad23-35e18b7a98c1,600,,No Predefinida,100.0,12,R(65LFCrrfz_30LFCrr_05LAA),25.9042614845,25.9042614845,25.90426148450034
9a077298-790e-4bb6-97af-32b4c70fbcc4,841,TCO,Comercial y Oficinas,100.0,,TCO(90EDFea_10VAP),1.45225932301,1.45225932301,1.452259323010205
